manifacturer/String,model/String,year/double,fuel/String,hp/double,doors/double,transition/String,category/String,size/String,style/String,price/double
Chevrolet,Metro,1999,regular,55,3,MANUAL,Hatchback,Compact,2dr Hatchback,2000
Chevrolet,Metro,1999,regular,79,4,MANUAL,none,Compact,Sedan,2000
Chevrolet,Metro,1999,regular,79,4,MANUAL,Hatchback,Compact,2dr Hatchback,2000
Chevrolet,Metro,2000,regular,79,4,MANUAL,none,Compact,Sedan,2000
Chevrolet,Metro,2000,regular,55,3,MANUAL,Hatchback,Compact,2dr Hatchback,2000
Chevrolet,Metro,2000,regular,79,4,MANUAL,Hatchback,Compact,2dr Hatchback,2000
Chevrolet,Metro,2001,regular,79,4,AUTOMATIC,none,Compact,Sedan,12515
Mitsubishi,Mighty Max Pickup,1994,regular,116,4,MANUAL,none,Compact,Regular Cab Pickup,2000
Mitsubishi,Mighty Max Pickup,1994,regular,116,6,MANUAL,none,Compact,Regular Cab Pickup,2000
Mitsubishi,Mighty Max Pickup,1994,regular,151,4,MANUAL,none,Compact,Extended Cab Pickup,2000
Mitsubishi,Mighty Max Pickup,1995,regular,116,4,MANUAL,none,Compact,Regular Cab Pickup,2000
Mitsubishi,Mighty Max Pickup,1996,regular,116,4,MANUAL,none,Compact,Regular Cab Pickup,2000
Mazda,Millenia,2000,regular,210,6,AUTOMATIC,Performance,Midsize,Sedan,2381
Mazda,Millenia,2000,regular,210,6,AUTOMATIC,Performance,Midsize,Sedan,2337
Mazda,Millenia,2000,regular,170,6,AUTOMATIC,none,Midsize,Sedan,2138
Mazda,Millenia,2001,premium,210,6,AUTOMATIC,Performance,Midsize,Sedan,31025
Mazda,Millenia,2001,regular,170,6,AUTOMATIC,none,Midsize,Sedan,28025
Mazda,Millenia,2002,regular,170,6,AUTOMATIC,none,Midsize,Sedan,28075
Mazda,Millenia,2002,premium,210,6,AUTOMATIC,Performance,Midsize,Sedan,31075
Mazda,Millenia,2002,premium,210,6,AUTOMATIC,Performance,Midsize,Sedan,31675
Mazda,Millenia,2002,regular,170,6,AUTOMATIC,none,Midsize,Sedan,28875
Infiniti,M,2012,premium,330,6,AUTOMATIC,Performance,Large,Sedan,49850
Infiniti,M,2012,premium,330,6,AUTOMATIC,Performance,Large,Sedan,47700
Infiniti,M,2012,premium,360,6,AUTOMATIC,Hybrid,Large,Sedan,53700
Infiniti,M,2012,premium,420,8,AUTOMATIC,Performance,Large,Sedan,59200
Infiniti,M,2012,premium,420,8,AUTOMATIC,Performance,Large,Sedan,61700
Infiniti,M,2013,premium,420,8,AUTOMATIC,Performance,Large,Sedan,61200
Infiniti,M,2013,premium,360,6,AUTOMATIC,Hybrid,Large,Sedan,54750
Infiniti,M,2013,premium,330,6,AUTOMATIC,Performance,Large,Sedan,48700
Infiniti,M,2013,premium,420,8,AUTOMATIC,Performance,Large,Sedan,63700
Infiniti,M,2013,premium,330,6,AUTOMATIC,Performance,Large,Sedan,50850
Mitsubishi,Mirage G4,2017,regular,78,3,MANUAL,none,Compact,Sedan,13995
Mitsubishi,Mirage G4,2017,regular,78,3,AUTOMATIC,none,Compact,Sedan,16995
Mitsubishi,Mirage G4,2017,regular,78,3,AUTOMATIC,none,Compact,Sedan,15195
Mitsubishi,Mirage,2014,regular,74,3,MANUAL,Hatchback,Compact,4dr Hatchback,12995
Mitsubishi,Mirage,2014,regular,74,3,AUTOMATIC,Hatchback,Compact,4dr Hatchback,15195
Mitsubishi,Mirage,2014,regular,74,3,MANUAL,Hatchback,Compact,4dr Hatchback,14195
Mitsubishi,Mirage,2014,regular,74,3,AUTOMATIC,Hatchback,Compact,4dr Hatchback,13995
Mitsubishi,Mirage,2015,regular,74,3,MANUAL,Hatchback,Compact,4dr Hatchback,12995
Mitsubishi,Mirage,2015,regular,74,3,MANUAL,Hatchback,Compact,4dr Hatchback,14295
Mitsubishi,Mirage,2015,regular,74,3,AUTOMATIC,Hatchback,Compact,4dr Hatchback,15395
Mitsubishi,Mirage,2015,regular,74,3,AUTOMATIC,Hatchback,Compact,4dr Hatchback,14095
Mitsubishi,Mirage,2015,regular,74,3,AUTOMATIC,Hatchback,Compact,4dr Hatchback,14945
Mitsubishi,Mirage,2017,regular,78,3,MANUAL,Hatchback,Compact,4dr Hatchback,14795
Mitsubishi,Mirage,2017,regular,78,3,MANUAL,Hatchback,Compact,4dr Hatchback,12995
Mitsubishi,Mirage,2017,regular,78,3,AUTOMATIC,Hatchback,Compact,4dr Hatchback,14195
Mitsubishi,Mirage,2017,regular,78,3,AUTOMATIC,Hatchback,Compact,4dr Hatchback,15995
Mitsubishi,Mirage,2017,regular,78,3,AUTOMATIC,Hatchback,Compact,4dr Hatchback,16495
Lincoln,MKC,2015,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,46030
Lincoln,MKC,2015,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,35595
Lincoln,MKC,2015,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,33100
Lincoln,MKC,2015,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,48525
Lincoln,MKC,2016,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,46455
Lincoln,MKC,2016,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,42955
Lincoln,MKC,2016,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,48950
Lincoln,MKC,2016,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,40460
Lincoln,MKC,2016,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,33260
Lincoln,MKC,2016,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,39585
Lincoln,MKC,2016,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,37090
Lincoln,MKC,2016,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,35755
Lincoln,MKC,2017,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,41895
Lincoln,MKC,2017,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,35720
Lincoln,MKC,2017,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,35130
Lincoln,MKC,2017,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,32720
Lincoln,MKC,2017,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,39485
Lincoln,MKC,2017,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,38125
Lincoln,MKC,2017,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,45475
Lincoln,MKC,2017,regular,240,4,AUTOMATIC,Crossover,Compact,4dr SUV,47880
Lincoln,MKS,2014,regular,304,6,AUTOMATIC,Performance,Large,Sedan,38850
Lincoln,MKS,2014,regular,304,6,AUTOMATIC,Performance,Large,Sedan,40845
Lincoln,MKS,2014,premium,365,6,AUTOMATIC,Performance,Large,Sedan,45840
Lincoln,MKS,2015,premium,365,6,AUTOMATIC,Performance,Large,Sedan,45840
Lincoln,MKS,2015,regular,305,6,AUTOMATIC,Performance,Large,Sedan,38850
Lincoln,MKS,2015,regular,305,6,AUTOMATIC,Performance,Large,Sedan,40845
Lincoln,MKS,2016,regular,350,6,AUTOMATIC,Performance,Large,Sedan,41005
Lincoln,MKS,2016,regular,350,6,AUTOMATIC,Performance,Large,Sedan,39010
Lincoln,MKS,2016,premium,365,6,AUTOMATIC,Performance,Large,Sedan,46000
Lincoln,MKT,2015,premium,365,6,AUTOMATIC,Crossover,Large,Wagon,45205
Lincoln,MKT,2015,regular,303,6,AUTOMATIC,Crossover,Large,Wagon,43210
Lincoln,MKT,2016,regular,303,6,AUTOMATIC,Crossover,Large,Wagon,43370
Lincoln,MKT,2016,premium,365,6,AUTOMATIC,Crossover,Large,Wagon,45365
Lincoln,MKT,2017,regular,303,6,AUTOMATIC,Crossover,Large,Wagon,43530
Lincoln,MKT,2017,premium,365,6,AUTOMATIC,Crossover,Large,Wagon,49025
Lincoln,MKX,2015,regular,305,6,AUTOMATIC,Crossover,Midsize,4dr SUV,40850
Lincoln,MKX,2015,regular,305,6,AUTOMATIC,Crossover,Midsize,4dr SUV,38900
Lincoln,MKX,2016,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,44045
Lincoln,MKX,2016,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,47810
Lincoln,MKX,2016,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,53475
Lincoln,MKX,2016,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,38260
Lincoln,MKX,2016,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,55970
Lincoln,MKX,2016,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,45315
Lincoln,MKX,2016,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,40755
Lincoln,MKX,2016,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,41550
Lincoln,MKX,2017,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,38260
Lincoln,MKX,2017,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,44045
Lincoln,MKX,2017,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,48055
Lincoln,MKX,2017,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,45560
Lincoln,MKX,2017,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,53475
Lincoln,MKX,2017,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,40755
Lincoln,MKX,2017,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,41550
Lincoln,MKX,2017,regular,303,6,AUTOMATIC,Crossover,Midsize,4dr SUV,55970
Lincoln,MKZ Hybrid,2011,regular,191,4,AUTOMATIC,Hybrid,Midsize,Sedan,34645
Lincoln,MKZ,2015,regular,231,4,AUTOMATIC,lux,Midsize,Sedan,45555
Lincoln,MKZ,2015,regular,231,4,AUTOMATIC,lux,Midsize,Sedan,35190
Lincoln,MKZ,2015,regular,188,4,AUTOMATIC,Hybrid,Midsize,Sedan,35190
Lincoln,MKZ,2015,regular,231,4,AUTOMATIC,lux,Midsize,Sedan,37080
Lincoln,MKZ,2015,regular,188,4,AUTOMATIC,Hybrid,Midsize,Sedan,45555
Lincoln,MKZ,2015,regular,231,4,AUTOMATIC,lux,Midsize,Sedan,47445
Lincoln,MKZ,2016,regular,231,4,AUTOMATIC,lux,Midsize,Sedan,37080
Lincoln,MKZ,2016,regular,188,4,AUTOMATIC,Hybrid,Midsize,Sedan,45605
Lincoln,MKZ,2016,regular,231,4,AUTOMATIC,lux,Midsize,Sedan,45605
Lincoln,MKZ,2016,regular,231,4,AUTOMATIC,lux,Midsize,Sedan,47495
Lincoln,MKZ,2016,regular,188,4,AUTOMATIC,Hybrid,Midsize,Sedan,35190
Lincoln,MKZ,2016,regular,231,4,AUTOMATIC,lux,Midsize,Sedan,35190
Lincoln,MKZ,2017,regular,,4,AUTOMATIC,Hybrid,Midsize,Sedan,35010
Lincoln,MKZ,2017,premium,245,4,AUTOMATIC,lux,Midsize,Sedan,36900
Lincoln,MKZ,2017,regular,,4,AUTOMATIC,Hybrid,Midsize,Sedan,39510
Lincoln,MKZ,2017,premium,245,4,AUTOMATIC,lux,Midsize,Sedan,39510
Lincoln,MKZ,2017,premium,245,4,AUTOMATIC,lux,Midsize,Sedan,49560
Lincoln,MKZ,2017,premium,245,4,AUTOMATIC,lux,Midsize,Sedan,35010
Lincoln,MKZ,2017,premium,245,4,AUTOMATIC,lux,Midsize,Sedan,41400
Lincoln,MKZ,2017,premium,245,4,AUTOMATIC,lux,Midsize,Sedan,47670
Lincoln,MKZ,2017,regular,,4,AUTOMATIC,Hybrid,Midsize,Sedan,36760
Lincoln,MKZ,2017,premium,245,4,AUTOMATIC,lux,Midsize,Sedan,36760
Lincoln,MKZ,2017,regular,,4,AUTOMATIC,Hybrid,Midsize,Sedan,47670
Lincoln,MKZ,2017,premium,245,4,AUTOMATIC,lux,Midsize,Sedan,38650
Mercedes-Benz,ML55 AMG,2000,regular,342,8,AUTOMATIC,Performance,Midsize,4dr SUV,5650
Tesla,Model S,2014,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,79900
Tesla,Model S,2014,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,69900
Tesla,Model S,2014,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,104500
Tesla,Model S,2014,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,93400
Tesla,Model S,2015,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,69900
Tesla,Model S,2015,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,75000
Tesla,Model S,2015,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,85000
Tesla,Model S,2015,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,105000
Tesla,Model S,2015,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,80000
Tesla,Model S,2016,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,79500
Tesla,Model S,2016,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,66000
Tesla,Model S,2016,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,134500
Tesla,Model S,2016,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,74500
Tesla,Model S,2016,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,71000
Tesla,Model S,2016,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,75000
Tesla,Model S,2016,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,89500
Tesla,Model S,2016,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,112000
Tesla,Model S,2016,electric,,0,DIRECT_DRIVE,Exotic,Large,Sedan,70000
Dodge,Monaco,1990,regular,150,6,AUTOMATIC,none,Midsize,Sedan,2000
Dodge,Monaco,1990,regular,150,6,AUTOMATIC,none,Midsize,Sedan,2000
Dodge,Monaco,1991,regular,150,6,AUTOMATIC,none,Midsize,Sedan,2000
Dodge,Monaco,1991,regular,150,6,AUTOMATIC,none,Midsize,Sedan,2000
Dodge,Monaco,1992,regular,150,6,AUTOMATIC,none,Midsize,Sedan,2000
Dodge,Monaco,1992,regular,150,6,AUTOMATIC,none,Midsize,Sedan,2000
Pontiac,Montana SV6,2006,regular,201,6,AUTOMATIC,none,Midsize,Passenger Minivan,24250
Pontiac,Montana SV6,2006,regular,196,6,AUTOMATIC,none,Midsize,Passenger Minivan,27750
Pontiac,Montana,2003,regular,185,6,AUTOMATIC,none,Midsize,Passenger Minivan,26140
Pontiac,Montana,2003,regular,185,6,AUTOMATIC,none,Midsize,Passenger Minivan,33790
Pontiac,Montana,2003,regular,185,6,AUTOMATIC,none,Compact,Passenger Minivan,25815
Pontiac,Montana,2003,regular,185,6,AUTOMATIC,none,Midsize,Passenger Minivan,30540
Pontiac,Montana,2003,regular,185,6,AUTOMATIC,none,Midsize,Passenger Minivan,27590
Pontiac,Montana,2003,regular,185,6,AUTOMATIC,none,Compact,Passenger Minivan,24165
Pontiac,Montana,2003,regular,185,6,AUTOMATIC,none,Midsize,Passenger Minivan,29740
Pontiac,Montana,2004,regular,185,6,AUTOMATIC,none,Compact,Passenger Minivan,23335
Pontiac,Montana,2004,regular,185,6,AUTOMATIC,none,Midsize,Passenger Minivan,31035
Pontiac,Montana,2004,regular,185,6,AUTOMATIC,none,Midsize,Passenger Minivan,25885
Pontiac,Montana,2004,regular,185,6,AUTOMATIC,none,Midsize,Passenger Minivan,30235
Pontiac,Montana,2005,regular,200,6,AUTOMATIC,none,Midsize,Passenger Minivan,30210
Pontiac,Montana,2005,regular,185,6,AUTOMATIC,none,Midsize,Passenger Minivan,26040
Pontiac,Montana,2005,regular,200,6,AUTOMATIC,none,Midsize,Passenger Minivan,24520
Pontiac,Montana,2005,regular,200,6,AUTOMATIC,none,Midsize,Passenger Minivan,27890
Pontiac,Montana,2005,regular,185,6,AUTOMATIC,none,Midsize,Passenger Minivan,30420
Pontiac,Montana,2005,regular,200,6,AUTOMATIC,none,Midsize,Passenger Minivan,27700
Chevrolet,Monte Carlo,2005,regular,180,6,AUTOMATIC,none,Midsize,Coupe,22280
Chevrolet,Monte Carlo,2005,regular,200,6,AUTOMATIC,none,Midsize,Coupe,24690
Chevrolet,Monte Carlo,2005,premium,240,6,AUTOMATIC,Performance,Midsize,Coupe,28355
Chevrolet,Monte Carlo,2006,regular,242,6,AUTOMATIC,none,Midsize,Coupe,24930
Chevrolet,Monte Carlo,2006,flex,211,6,AUTOMATIC,Crossover,Midsize,Coupe,20830
Chevrolet,Monte Carlo,2006,regular,303,8,AUTOMATIC,Performance,Midsize,Coupe,26330
Chevrolet,Monte Carlo,2006,flex,211,6,AUTOMATIC,Crossover,Midsize,Coupe,20330
Chevrolet,Monte Carlo,2006,regular,242,6,AUTOMATIC,none,Midsize,Coupe,23430
Chevrolet,Monte Carlo,2007,regular,303,8,AUTOMATIC,Performance,Midsize,Coupe,27740
Chevrolet,Monte Carlo,2007,flex,211,6,AUTOMATIC,Crossover,Midsize,Coupe,22625
Chevrolet,Monte Carlo,2007,flex,211,6,AUTOMATIC,Crossover,Midsize,Coupe,21015
Mitsubishi,Montero Sport,2002,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,27607
Mitsubishi,Montero Sport,2002,regular,165,6,AUTOMATIC,none,Midsize,4dr SUV,27777
Mitsubishi,Montero Sport,2002,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,29627
Mitsubishi,Montero Sport,2002,regular,165,6,AUTOMATIC,none,Midsize,4dr SUV,22777
Mitsubishi,Montero Sport,2002,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,32887
Mitsubishi,Montero Sport,2002,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,31317
Mitsubishi,Montero Sport,2002,regular,165,6,AUTOMATIC,none,Midsize,4dr SUV,25087
Mitsubishi,Montero Sport,2002,regular,165,6,AUTOMATIC,none,Midsize,4dr SUV,25637
Mitsubishi,Montero Sport,2003,regular,165,6,AUTOMATIC,none,Midsize,4dr SUV,27777
Mitsubishi,Montero Sport,2003,regular,165,6,AUTOMATIC,none,Midsize,4dr SUV,25217
Mitsubishi,Montero Sport,2003,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,27607
Mitsubishi,Montero Sport,2003,regular,165,6,AUTOMATIC,none,Midsize,4dr SUV,22907
Mitsubishi,Montero Sport,2003,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,32887
Mitsubishi,Montero Sport,2003,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,29627
Mitsubishi,Montero Sport,2003,regular,165,6,AUTOMATIC,none,Midsize,4dr SUV,25637
Mitsubishi,Montero Sport,2003,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,31317
Mitsubishi,Montero Sport,2004,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,26199
Mitsubishi,Montero Sport,2004,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,25999
Mitsubishi,Montero Sport,2004,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,28199
Mitsubishi,Montero Sport,2004,regular,197,6,AUTOMATIC,none,Midsize,4dr SUV,23999
Mitsubishi,Montero,2004,regular,215,6,AUTOMATIC,none,Midsize,4dr SUV,34999
Mitsubishi,Montero,2005,regular,215,6,AUTOMATIC,none,Midsize,4dr SUV,35799
Mitsubishi,Montero,2006,regular,215,6,AUTOMATIC,none,Midsize,4dr SUV,36159
McLaren,MP4-12C,2012,premium,592,8,AUTOMATED_MANUAL,Exotic,Compact,Coupe,229000
McLaren,MP4-12C,2013,premium,616,8,AUTOMATED_MANUAL,Exotic,Compact,Coupe,239400
Mazda,MPV,2004,regular,200,6,AUTOMATIC,none,Compact,Passenger Minivan,28460
Mazda,MPV,2004,regular,200,6,AUTOMATIC,none,Compact,Passenger Minivan,23490
Mazda,MPV,2005,regular,200,6,AUTOMATIC,none,Compact,Passenger Minivan,28515
Mazda,MPV,2005,regular,200,6,AUTOMATIC,none,Compact,Passenger Minivan,22115
Mazda,MPV,2005,regular,200,6,AUTOMATIC,none,Compact,Passenger Minivan,22950
Mazda,MPV,2006,regular,200,6,AUTOMATIC,none,Compact,Passenger Minivan,28515
Mazda,MPV,2006,regular,200,6,AUTOMATIC,none,Compact,Passenger Minivan,22950
Mazda,MPV,2006,regular,200,6,AUTOMATIC,none,Compact,Passenger Minivan,22115
Toyota,MR2 Spyder,2003,premium,138,4,AUTOMATED_MANUAL,Performance,Compact,Convertible,25645
Toyota,MR2 Spyder,2003,premium,138,4,MANUAL,Performance,Compact,Convertible,24645
Toyota,MR2 Spyder,2004,regular,138,4,AUTOMATED_MANUAL,Performance,Compact,Convertible,25895
Toyota,MR2 Spyder,2004,regular,138,4,MANUAL,Performance,Compact,Convertible,24895
Toyota,MR2 Spyder,2005,regular,138,4,AUTOMATED_MANUAL,Performance,Compact,Convertible,26145
Toyota,MR2 Spyder,2005,regular,138,4,MANUAL,Performance,Compact,Convertible,25145
Toyota,MR2,1993,regular,135,4,MANUAL,Performance,Compact,Coupe,2000
Toyota,MR2,1993,regular,200,4,MANUAL,Performance,Compact,Coupe,2078
Toyota,MR2,1994,regular,200,4,MANUAL,Performance,Compact,Coupe,2254
Toyota,MR2,1994,regular,135,4,MANUAL,Performance,Compact,Coupe,2000
Toyota,MR2,1995,regular,135,4,MANUAL,Performance,Compact,Coupe,2038
Toyota,MR2,1995,regular,200,4,MANUAL,Performance,Compact,Coupe,2462
Bentley,Mulsanne,2014,premium,505,8,AUTOMATIC,Exotic,Large,Sedan,298900
Bentley,Mulsanne,2015,premium,505,8,AUTOMATIC,Exotic,Large,Sedan,303700
Bentley,Mulsanne,2016,premium,505,8,AUTOMATIC,Exotic,Large,Sedan,303700
Bentley,Mulsanne,2016,premium,530,8,AUTOMATIC,Exotic,Large,Sedan,335600
Nissan,Murano CrossCabriolet,2012,premium,265,6,AUTOMATIC,Crossover,Midsize,Convertible SUV,44540
Nissan,Murano CrossCabriolet,2013,premium,265,6,AUTOMATIC,Crossover,Midsize,Convertible SUV,44540
Nissan,Murano CrossCabriolet,2014,premium,265,6,AUTOMATIC,Crossover,Midsize,Convertible SUV,41995
Nissan,Murano,2015,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,39000
Nissan,Murano,2015,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,38550
Nissan,Murano,2015,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,40600
Nissan,Murano,2015,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,36950
Nissan,Murano,2015,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,34220
Nissan,Murano,2015,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,29560
Nissan,Murano,2015,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,32620
Nissan,Murano,2015,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,31160
Nissan,Murano,2016,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,34400
Nissan,Murano,2016,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,39180
Nissan,Murano,2016,regular,250,4,AUTOMATIC,Hybrid,Midsize,4dr SUV,41730
Nissan,Murano,2016,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,32800
Nissan,Murano,2016,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,38730
Nissan,Murano,2016,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,29740
Nissan,Murano,2016,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,40780
Nissan,Murano,2016,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,31340
Nissan,Murano,2016,regular,250,4,AUTOMATIC,Hybrid,Midsize,4dr SUV,42180
Nissan,Murano,2016,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,37130
Nissan,Murano,2016,regular,250,4,AUTOMATIC,Hybrid,Midsize,4dr SUV,40130
Nissan,Murano,2016,regular,250,4,AUTOMATIC,Hybrid,Midsize,4dr SUV,43780
Nissan,Murano,2017,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,29740
Nissan,Murano,2017,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,31340
Nissan,Murano,2017,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,37130
Nissan,Murano,2017,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,38730
Nissan,Murano,2017,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,34400
Nissan,Murano,2017,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,32800
Nissan,Murano,2017,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,40780
Nissan,Murano,2017,regular,260,6,AUTOMATIC,Crossover,Midsize,4dr SUV,39180
Lamborghini,Murcielago,2008,premium,632,12,MANUAL,Exotic,Compact,Coupe,336400
Lamborghini,Murcielago,2008,premium,632,12,MANUAL,Exotic,Compact,Convertible,369200
Lamborghini,Murcielago,2008,premium,632,12,AUTOMATED_MANUAL,Exotic,Compact,Coupe,345400
Lamborghini,Murcielago,2008,premium,632,12,AUTOMATED_MANUAL,Exotic,Compact,Convertible,378200
Lamborghini,Murcielago,2009,premium,631,12,MANUAL,Exotic,Compact,Convertible,382400
Lamborghini,Murcielago,2009,premium,631,12,MANUAL,Exotic,Compact,Coupe,354000
Lamborghini,Murcielago,2009,premium,631,12,AUTOMATED_MANUAL,Exotic,Compact,Coupe,364000
Lamborghini,Murcielago,2009,premium,631,12,AUTOMATED_MANUAL,Exotic,Compact,Convertible,392400
Lamborghini,Murcielago,2010,premium,670,12,AUTOMATED_MANUAL,Exotic,Compact,Coupe,450000
Ford,Mustang SVT Cobra,1997,regular,305,8,MANUAL,Performance,Compact,Convertible,3550
Ford,Mustang SVT Cobra,1997,regular,305,8,MANUAL,Performance,Compact,Coupe,3206
Ford,Mustang SVT Cobra,1998,regular,305,8,MANUAL,Performance,Compact,Coupe,3654
Ford,Mustang SVT Cobra,1998,regular,305,8,MANUAL,Performance,Compact,Convertible,4059
Ford,Mustang SVT Cobra,1999,regular,320,8,MANUAL,Performance,Compact,Coupe,4584
Ford,Mustang SVT Cobra,1999,regular,320,8,MANUAL,Performance,Compact,Convertible,5193
Ford,Mustang,2015,premium,435,8,MANUAL,High-Performance,Midsize,Convertible,41800
Ford,Mustang,2015,regular,300,6,MANUAL,Performance,Midsize,Convertible,29300
Ford,Mustang,2015,premium,310,4,MANUAL,High-Performance,Midsize,Convertible,34800
Ford,Mustang,2015,premium,310,4,MANUAL,High-Performance,Midsize,Coupe,25300
Ford,Mustang,2015,premium,435,8,MANUAL,High-Performance,Midsize,Coupe,46170
Ford,Mustang,2015,premium,435,8,MANUAL,High-Performance,Midsize,Coupe,32300
Ford,Mustang,2015,regular,300,6,MANUAL,Performance,Midsize,Coupe,23800
Ford,Mustang,2015,premium,310,4,MANUAL,High-Performance,Midsize,Coupe,29300
Ford,Mustang,2015,premium,435,8,MANUAL,High-Performance,Midsize,Coupe,36300
Ford,Mustang,2016,premium,435,8,MANUAL,Performance,Midsize,Coupe,36395
Ford,Mustang,2016,premium,435,8,MANUAL,Performance,Midsize,Coupe,32395
Ford,Mustang,2016,regular,300,6,MANUAL,Performance,Midsize,Coupe,24145
Ford,Mustang,2016,premium,310,4,MANUAL,Performance,Midsize,Convertible,35145
Ford,Mustang,2016,premium,310,4,MANUAL,Performance,Midsize,Coupe,29645
Ford,Mustang,2016,premium,435,8,MANUAL,Performance,Midsize,Convertible,41895
Ford,Mustang,2016,regular,300,6,MANUAL,Performance,Midsize,Convertible,29645
